date;puissance
2015-12-03T04:59:59+01:00;692.666666667
2015-12-03T05:59:59+01:00;664.166666667
2015-12-03T06:59:59+01:00;761.333333333
2015-12-03T07:59:59+01:00;845.5
2015-12-03T08:59:59+01:00;889.666666667
2015-12-03T09:59:59+01:00;929.333333333
2015-12-03T10:59:59+01:00;862.0
2015-12-03T11:59:59+01:00;784.833333333
2015-12-03T12:59:59+01:00;851.333333333
2015-12-03T13:59:59+01:00;911.666666667
2015-12-03T14:59:59+01:00;883.333333333
2015-12-03T15:59:59+01:00;897.833333333
2015-12-03T16:59:59+01:00;930.833333333
2015-12-03T17:59:59+01:00;947.333333333
2015-12-03T18:59:59+01:00;929.333333333
2015-12-03T19:59:59+01:00;912.833333333
2015-12-03T20:59:59+01:00;1061.33333333
2015-12-03T21:59:59+01:00;1125.16666667
2015-12-03T22:59:59+01:00;974.666666667
2015-12-03T23:59:59+01:00;894.833333333
2015-12-04T00:59:59+01:00;870.5
2015-12-04T01:59:59+01:00;787.333333333
2015-12-04T02:59:59+01:00;761.166666667
2015-12-04T03:59:59+01:00;791.0
2015-12-04T04:59:59+01:00;780.0
2015-12-04T05:59:59+01:00;787.5
2015-12-04T06:59:59+01:00;842.833333333
2015-12-04T07:59:59+01:00;907.166666667
2015-12-04T08:59:59+01:00;940.166666667
2015-12-04T09:59:59+01:00;910.833333333
2015-12-04T10:59:59+01:00;883.333333333
2015-12-04T11:59:59+01:00;844.666666667
2015-12-04T12:59:59+01:00;772.333333333
2015-12-04T13:59:59+01:00;696.166666667
2015-12-04T14:59:59+01:00;660.0
2015-12-04T15:59:59+01:00;704.5
2015-12-04T16:59:59+01:00;776.666666667
2015-12-04T17:59:59+01:00;912.0
2015-12-04T18:59:59+01:00;942.0
2015-12-04T19:59:59+01:00;896.833333333
2015-12-04T20:59:59+01:00;1061.16666667
2015-12-04T21:59:59+01:00;1108.33333333
2015-12-04T22:59:59+01:00;971.5
2015-12-04T23:59:59+01:00;902.833333333
2015-12-05T00:59:59+01:00;865.0
2015-12-05T01:59:59+01:00;775.333333333
2015-12-05T02:59:59+01:00;736.166666667
2015-12-05T03:59:59+01:00;760.5
2015-12-05T04:59:59+01:00;758.5
2015-12-05T05:59:59+01:00;780.333333333
2015-12-05T06:59:59+01:00;823.333333333
2015-12-05T07:59:59+01:00;876.333333333
2015-12-05T08:59:59+01:00;888.5
2015-12-05T09:59:59+01:00;916.166666667
2015-12-05T10:59:59+01:00;956.0
2015-12-05T11:59:59+01:00;962.5
2015-12-05T12:59:59+01:00;912.0
2015-12-05T13:59:59+01:00;855.5
2015-12-05T14:59:59+01:00;805.833333333
2015-12-05T15:59:59+01:00;797.166666667
2015-12-05T16:59:59+01:00;851.666666667
2015-12-05T17:59:59+01:00;968.666666667
2015-12-05T18:59:59+01:00;1004.83333333
2015-12-05T19:59:59+01:00;997.166666667
2015-12-05T20:59:59+01:00;1126.16666667
2015-12-05T21:59:59+01:00;1147.66666667
2015-12-05T22:59:59+01:00;989.166666667
2015-12-05T23:59:59+01:00;932.833333333
2015-12-06T00:59:59+01:00;896.333333333
2015-12-06T01:59:59+01:00;772.5
2015-12-06T02:59:59+01:00;722.666666667
2015-12-06T03:59:59+01:00;709.0
2015-12-06T04:59:59+01:00;676.833333333
2015-12-06T05:59:59+01:00;682.833333333
2015-12-06T06:59:59+01:00;719.833333333
2015-12-06T07:59:59+01:00;800.5
2015-12-06T08:59:59+01:00;796.333333333
2015-12-06T09:59:59+01:00;825.5
2015-12-06T10:59:59+01:00;844.333333333
2015-12-06T11:59:59+01:00;843.833333333
2015-12-06T12:59:59+01:00;813.0
2015-12-06T13:59:59+01:00;781.166666667
2015-12-06T14:59:59+01:00;725.833333333
2015-12-06T15:59:59+01:00;691.5
2015-12-06T16:59:59+01:00;736.833333333
2015-12-06T17:59:59+01:00;829.166666667
2015-12-06T18:59:59+01:00;854.833333333
2015-12-06T19:59:59+01:00;844.0
2015-12-06T20:59:59+01:00;980.5
2015-12-06T21:59:59+01:00;976.166666667
2015-12-06T22:59:59+01:00;857.833333333
2015-12-06T23:59:59+01:00;787.5
2015-12-07T00:59:59+01:00;745.833333333
2015-12-07T01:59:59+01:00;674.5
2015-12-07T02:59:59+01:00;647.166666667
2015-12-07T03:59:59+01:00;586.166666667
2015-12-07T04:59:59+01:00;575.666666667
2015-12-07T05:59:59+01:00;608.0
2015-12-07T06:59:59+01:00;715.666666667
2015-12-07T07:59:59+01:00;792.833333333
2015-12-07T08:59:59+01:00;846.5
2015-12-07T09:59:59+01:00;799.0
2015-12-07T10:59:59+01:00;760.333333333
2015-12-07T11:59:59+01:00;824.833333333
2015-12-07T12:59:59+01:00;739.166666667
2015-12-07T13:59:59+01:00;736.166666667
2015-12-07T14:59:59+01:00;735.5
2015-12-07T15:59:59+01:00;756.166666667
2015-12-07T16:59:59+01:00;768.166666667
2015-12-07T17:59:59+01:00;811.833333333
2015-12-07T18:59:59+01:00;874.666666667
2015-12-07T19:59:59+01:00;887.666666667
2015-12-07T20:59:59+01:00;1038.0
2015-12-07T21:59:59+01:00;1012.33333333
2015-12-07T22:59:59+01:00;827.0
2015-12-07T23:59:59+01:00;776.0
2015-12-08T00:59:59+01:00;771.666666667
2015-12-08T01:59:59+01:00;710.5
2015-12-08T02:59:59+01:00;666.333333333
2015-12-08T03:59:59+01:00;661.0
2015-12-08T04:59:59+01:00;629.0
2015-12-08T05:59:59+01:00;621.166666667
2015-12-08T06:59:59+01:00;687.5
2015-12-08T07:59:59+01:00;824.5
2015-12-08T08:59:59+01:00;843.333333333
2015-12-08T09:59:59+01:00;842.0
2015-12-08T10:59:59+01:00;767.0
2015-12-08T11:59:59+01:00;749.5
2015-12-08T12:59:59+01:00;746.333333333
2015-12-08T13:59:59+01:00;743.666666667
2015-12-08T14:59:59+01:00;739.333333333
2015-12-08T15:59:59+01:00;727.666666667
2015-12-08T16:59:59+01:00;724.0
2015-12-08T17:59:59+01:00;807.333333333
2015-12-08T18:59:59+01:00;896.0
2015-12-08T19:59:59+01:00;925.333333333
2015-12-08T20:59:59+01:00;1078.16666667
2015-12-08T21:59:59+01:00;1147.33333333
2015-12-08T22:59:59+01:00;921.833333333
2015-12-08T23:59:59+01:00;804.166666667
2015-12-09T00:59:59+01:00;792.666666667
2015-12-09T01:59:59+01:00;773.0
2015-12-09T02:59:59+01:00;751.666666667
2015-12-09T03:59:59+01:00;781.166666667
2015-12-09T04:59:59+01:00;739.166666667
2015-12-09T05:59:59+01:00;683.166666667
2015-12-09T06:59:59+01:00;745.833333333
2015-12-09T07:59:59+01:00;886.0
2015-12-09T08:59:59+01:00;946.333333333
2015-12-09T09:59:59+01:00;874.166666667
2015-12-09T10:59:59+01:00;811.833333333
2015-12-09T11:59:59+01:00;769.0
2015-12-09T12:59:59+01:00;711.0
2015-12-09T13:59:59+01:00;702.833333333
2015-12-09T14:59:59+01:00;719.166666667
2015-12-09T15:59:59+01:00;733.5
2015-12-09T16:59:59+01:00;797.333333333
2015-12-09T17:59:59+01:00;872.0
2015-12-09T18:59:59+01:00;879.833333333
2015-12-09T19:59:59+01:00;916.833333333
2015-12-09T20:59:59+01:00;1078.5
2015-12-09T21:59:59+01:00;1169.5
2015-12-09T22:59:59+01:00;972.333333333
2015-12-09T23:59:59+01:00;785.666666667
2015-12-10T00:59:59+01:00;747.333333333
2015-12-10T01:59:59+01:00;741.666666667
2015-12-10T02:59:59+01:00;719.833333333
2015-12-10T03:59:59+01:00;745.166666667
2015-12-10T04:59:59+01:00;729.166666667
2015-12-10T05:59:59+01:00;646.833333333
2015-12-10T06:59:59+01:00;671.0
2015-12-10T07:59:59+01:00;796.0
2015-12-10T08:59:59+01:00;860.666666667
2015-12-10T09:59:59+01:00;896.5
2015-12-10T10:59:59+01:00;875.666666667
2015-12-10T11:59:59+01:00;732.166666667
2015-12-10T12:59:59+01:00;677.166666667
2015-12-10T13:59:59+01:00;653.166666667
2015-12-10T14:59:59+01:00;648.666666667
2015-12-10T15:59:59+01:00;690.333333333
2015-12-10T16:59:59+01:00;753.166666667
2015-12-10T17:59:59+01:00;800.833333333
2015-12-10T18:59:59+01:00;824.666666667
2015-12-10T19:59:59+01:00;843.666666667
2015-12-10T20:59:59+01:00;984.5
2015-12-10T21:59:59+01:00;1085.33333333
2015-12-10T22:59:59+01:00;953.5
2015-12-10T23:59:59+01:00;774.666666667
2015-12-11T00:59:59+01:00;715.833333333
2015-12-11T01:59:59+01:00;660.333333333
2015-12-11T02:59:59+01:00;645.333333333
2015-12-11T03:59:59+01:00;698.333333333
2015-12-11T04:59:59+01:00;685.5
2015-12-11T05:59:59+01:00;649.166666667
2015-12-11T06:59:59+01:00;675.166666667
2015-12-11T07:59:59+01:00;745.833333333
2015-12-11T08:59:59+01:00;740.166666667
2015-12-11T09:59:59+01:00;764.166666667
2015-12-11T10:59:59+01:00;769.333333333
2015-12-11T11:59:59+01:00;725.0
2015-12-11T12:59:59+01:00;631.833333333
2015-12-11T13:59:59+01:00;579.333333333
2015-12-11T14:59:59+01:00;593.166666667
2015-12-11T15:59:59+01:00;640.333333333
2015-12-11T16:59:59+01:00;721.666666667
2015-12-11T17:59:59+01:00;832.0
2015-12-11T18:59:59+01:00;818.333333333
2015-12-11T19:59:59+01:00;796.833333333
2015-12-11T20:59:59+01:00;913.5
2015-12-11T21:59:59+01:00;1025.5
2015-12-11T22:59:59+01:00;883.333333333
2015-12-11T23:59:59+01:00;742.833333333
2015-12-12T00:59:59+01:00;676.166666667
2015-12-12T01:59:59+01:00;604.666666667
2015-12-12T02:59:59+01:00;571.5
2015-12-12T03:59:59+01:00;627.166666667
2015-12-12T04:59:59+01:00;647.833333333
2015-12-12T05:59:59+01:00;640.5
2015-12-12T06:59:59+01:00;646.166666667
2015-12-12T07:59:59+01:00;721.5
2015-12-12T08:59:59+01:00;754.166666667
2015-12-12T09:59:59+01:00;773.666666667
2015-12-12T10:59:59+01:00;784.166666667
2015-12-12T11:59:59+01:00;784.166666667
2015-12-12T12:59:59+01:00;670.333333333
2015-12-12T13:59:59+01:00;631.5
2015-12-12T14:59:59+01:00;593.666666667
2015-12-12T15:59:59+01:00;631.0
2015-12-12T16:59:59+01:00;752.0
2015-12-12T17:59:59+01:00;863.833333333
2015-12-12T18:59:59+01:00;856.333333333
2015-12-12T19:59:59+01:00;822.5
2015-12-12T20:59:59+01:00;955.333333333
2015-12-12T21:59:59+01:00;1022.16666667
2015-12-12T22:59:59+01:00;924.5
2015-12-12T23:59:59+01:00;848.833333333
2015-12-13T00:59:59+01:00;772.0
2015-12-13T01:59:59+01:00;647.666666667
2015-12-13T02:59:59+01:00;604.5
2015-12-13T03:59:59+01:00;622.333333333
2015-12-13T04:59:59+01:00;666.333333333
2015-12-13T05:59:59+01:00;692.0
2015-12-13T06:59:59+01:00;670.0
2015-12-13T07:59:59+01:00;701.166666667
2015-12-13T08:59:59+01:00;759.166666667
2015-12-13T09:59:59+01:00;804.0
2015-12-13T10:59:59+01:00;834.833333333
2015-12-13T11:59:59+01:00;853.666666667
2015-12-13T12:59:59+01:00;774.0
2015-12-13T13:59:59+01:00;688.0
2015-12-13T14:59:59+01:00;624.333333333
2015-12-13T15:59:59+01:00;590.833333333
2015-12-13T16:59:59+01:00;682.166666667
2015-12-13T17:59:59+01:00;849.666666667
2015-12-13T18:59:59+01:00;859.0
2015-12-13T19:59:59+01:00;830.666666667
2015-12-13T20:59:59+01:00;948.0
2015-12-13T21:59:59+01:00;1025.33333333
2015-12-13T22:59:59+01:00;884.833333333
2015-12-13T23:59:59+01:00;806.0
2015-12-14T00:59:59+01:00;748.666666667
2015-12-14T01:59:59+01:00;632.166666667
2015-12-14T02:59:59+01:00;609.833333333
2015-12-14T03:59:59+01:00;606.666666667
2015-12-14T04:59:59+01:00;633.833333333
2015-12-14T05:59:59+01:00;673.5
2015-12-14T06:59:59+01:00;761.833333333
2015-12-14T07:59:59+01:00;801.5
2015-12-14T08:59:59+01:00;795.166666667
2015-12-14T09:59:59+01:00;817.0
2015-12-14T10:59:59+01:00;824.5
2015-12-14T11:59:59+01:00;836.0
2015-12-14T12:59:59+01:00;802.5
2015-12-14T13:59:59+01:00;664.833333333
2015-12-14T14:59:59+01:00;650.333333333
2015-12-14T15:59:59+01:00;679.166666667
2015-12-14T16:59:59+01:00;700.833333333
2015-12-14T17:59:59+01:00;857.5
2015-12-14T18:59:59+01:00;891.5
2015-12-14T19:59:59+01:00;855.0
2015-12-14T20:59:59+01:00;917.833333333
2015-12-14T21:59:59+01:00;976.0
2015-12-14T22:59:59+01:00;812.666666667
2015-12-14T23:59:59+01:00;767.166666667
2015-12-15T00:59:59+01:00;771.833333333
2015-12-15T01:59:59+01:00;672.166666667
2015-12-15T02:59:59+01:00;593.666666667
2015-12-15T03:59:59+01:00;602.5
2015-12-15T04:59:59+01:00;585.666666667
2015-12-15T05:59:59+01:00;623.166666667
2015-12-15T06:59:59+01:00;712.5
2015-12-15T07:59:59+01:00;803.333333333
2015-12-15T08:59:59+01:00;804.0
2015-12-15T09:59:59+01:00;805.833333333
2015-12-15T10:59:59+01:00;826.0
2015-12-15T11:59:59+01:00;860.0
2015-12-15T12:59:59+01:00;859.0
2015-12-15T13:59:59+01:00;818.166666667
2015-12-15T14:59:59+01:00;712.666666667
2015-12-15T15:59:59+01:00;695.666666667
2015-12-15T16:59:59+01:00;706.333333333
2015-12-15T17:59:59+01:00;829.5
2015-12-15T18:59:59+01:00;902.5
2015-12-15T19:59:59+01:00;845.333333333
2015-12-15T20:59:59+01:00;918.166666667
2015-12-15T21:59:59+01:00;966.5
2015-12-15T22:59:59+01:00;826.666666667
2015-12-15T23:59:59+01:00;743.0
2015-12-16T00:59:59+01:00;725.666666667
2015-12-16T01:59:59+01:00;690.166666667
2015-12-16T02:59:59+01:00;598.833333333
2015-12-16T03:59:59+01:00;584.333333333
2015-12-16T04:59:59+01:00;563.333333333
2015-12-16T05:59:59+01:00;574.5
2015-12-16T06:59:59+01:00;660.166666667
2015-12-16T07:59:59+01:00;780.333333333
2015-12-16T08:59:59+01:00;816.166666667
2015-12-16T09:59:59+01:00;740.166666667
2015-12-16T10:59:59+01:00;749.0
2015-12-16T11:59:59+01:00;782.166666667
2015-12-16T12:59:59+01:00;740.833333333
2015-12-16T13:59:59+01:00;745.666666667
2015-12-16T14:59:59+01:00;752.166666667
2015-12-16T15:59:59+01:00;732.833333333
2015-12-16T16:59:59+01:00;766.5
2015-12-16T17:59:59+01:00;817.5
2015-12-16T18:59:59+01:00;880.333333333
2015-12-16T19:59:59+01:00;873.833333333
2015-12-16T20:59:59+01:00;980.833333333
2015-12-16T21:59:59+01:00;1030.33333333
2015-12-16T22:59:59+01:00;845.0
2015-12-16T23:59:59+01:00;729.833333333
2015-12-17T00:59:59+01:00;719.666666667
2015-12-17T01:59:59+01:00;705.666666667
2015-12-17T02:59:59+01:00;662.166666667
2015-12-17T03:59:59+01:00;615.666666667
2015-12-17T04:59:59+01:00;585.666666667
2015-12-17T05:59:59+01:00;589.666666667
2015-12-17T06:59:59+01:00;674.333333333
2015-12-17T07:59:59+01:00;752.333333333
2015-12-17T08:59:59+01:00;812.333333333
2015-12-17T09:59:59+01:00;826.666666667
2015-12-17T10:59:59+01:00;762.166666667
2015-12-17T11:59:59+01:00;776.666666667
2015-12-17T12:59:59+01:00;735.833333333
2015-12-17T13:59:59+01:00;754.333333333
2015-12-17T14:59:59+01:00;743.333333333
2015-12-17T15:59:59+01:00;706.5
2015-12-17T16:59:59+01:00;672.333333333
2015-12-17T17:59:59+01:00;763.833333333
2015-12-17T18:59:59+01:00;815.0
2015-12-17T19:59:59+01:00;829.666666667
2015-12-17T20:59:59+01:00;971.5
2015-12-17T21:59:59+01:00;1047.66666667
2015-12-17T22:59:59+01:00;849.5
2015-12-17T23:59:59+01:00;719.666666667
2015-12-18T00:59:59+01:00;678.0
2015-12-18T01:59:59+01:00;644.333333333
2015-12-18T02:59:59+01:00;662.166666667
2015-12-18T03:59:59+01:00;656.333333333
2015-12-18T04:59:59+01:00;633.333333333
2015-12-18T05:59:59+01:00;620.166666667
2015-12-18T06:59:59+01:00;694.166666667
2015-12-18T07:59:59+01:00;761.666666667
2015-12-18T08:59:59+01:00;807.333333333
2015-12-18T09:59:59+01:00;787.5
2015-12-18T10:59:59+01:00;726.0
2015-12-18T11:59:59+01:00;671.333333333
2015-12-18T12:59:59+01:00;647.0
2015-12-18T13:59:59+01:00;634.333333333
2015-12-18T14:59:59+01:00;655.833333333
2015-12-18T15:59:59+01:00;717.5
2015-12-18T16:59:59+01:00;723.333333333
2015-12-18T17:59:59+01:00;732.666666667
2015-12-18T18:59:59+01:00;757.5
2015-12-18T19:59:59+01:00;781.666666667
2015-12-18T20:59:59+01:00;956.333333333
2015-12-18T21:59:59+01:00;1047.0
2015-12-18T22:59:59+01:00;873.0
2015-12-18T23:59:59+01:00;737.333333333
2015-12-19T00:59:59+01:00;662.166666667
2015-12-19T01:59:59+01:00;602.0
2015-12-19T02:59:59+01:00;589.5
2015-12-19T03:59:59+01:00;624.0
2015-12-19T04:59:59+01:00;625.833333333
2015-12-19T05:59:59+01:00;596.166666667
2015-12-19T06:59:59+01:00;582.5
2015-12-19T07:59:59+01:00;675.5
2015-12-19T08:59:59+01:00;748.333333333
2015-12-19T09:59:59+01:00;791.666666667
2015-12-19T10:59:59+01:00;796.0
2015-12-19T11:59:59+01:00;758.0
2015-12-19T12:59:59+01:00;736.5
2015-12-19T13:59:59+01:00;703.333333333
2015-12-19T14:59:59+01:00;720.333333333
2015-12-19T15:59:59+01:00;775.166666667
2015-12-19T16:59:59+01:00;790.666666667
2015-12-19T17:59:59+01:00;885.166666667
2015-12-19T18:59:59+01:00;875.166666667
2015-12-19T19:59:59+01:00;835.5
2015-12-19T20:59:59+01:00;966.5
2015-12-19T21:59:59+01:00;1054.66666667
2015-12-19T22:59:59+01:00;922.333333333
2015-12-19T23:59:59+01:00;818.833333333
2015-12-20T00:59:59+01:00;731.166666667
2015-12-20T01:59:59+01:00;644.833333333
2015-12-20T02:59:59+01:00;594.666666667
2015-12-20T03:59:59+01:00;613.166666667
2015-12-20T04:59:59+01:00;638.333333333
2015-12-20T05:59:59+01:00;642.5
2015-12-20T06:59:59+01:00;652.166666667
2015-12-20T07:59:59+01:00;689.5
2015-12-20T08:59:59+01:00;716.833333333
2015-12-20T09:59:59+01:00;813.666666667
2015-12-20T10:59:59+01:00;878.0
2015-12-20T11:59:59+01:00;806.0
2015-12-20T12:59:59+01:00;772.0
2015-12-20T13:59:59+01:00;649.0
2015-12-20T14:59:59+01:00;588.833333333
2015-12-20T15:59:59+01:00;622.0
2015-12-20T16:59:59+01:00;728.333333333
2015-12-20T17:59:59+01:00;865.833333333
2015-12-20T18:59:59+01:00;905.666666667
2015-12-20T19:59:59+01:00;913.333333333
2015-12-20T20:59:59+01:00;1012.83333333
2015-12-20T21:59:59+01:00;1110.0
2015-12-20T22:59:59+01:00;979.166666667
2015-12-20T23:59:59+01:00;865.666666667
2015-12-21T00:59:59+01:00;847.0
2015-12-21T01:59:59+01:00;743.0
2015-12-21T02:59:59+01:00;672.166666667
2015-12-21T03:59:59+01:00;690.0
2015-12-21T04:59:59+01:00;686.833333333
2015-12-21T05:59:59+01:00;707.666666667
2015-12-21T06:59:59+01:00;778.0
2015-12-21T07:59:59+01:00;830.5
2015-12-21T08:59:59+01:00;815.0
2015-12-21T09:59:59+01:00;852.833333333
2015-12-21T10:59:59+01:00;925.166666667
2015-12-21T11:59:59+01:00;988.5
2015-12-21T12:59:59+01:00;981.166666667
2015-12-21T13:59:59+01:00;927.666666667
2015-12-21T14:59:59+01:00;878.666666667
2015-12-21T15:59:59+01:00;865.0
2015-12-21T16:59:59+01:00;850.333333333
2015-12-21T17:59:59+01:00;924.833333333
2015-12-21T18:59:59+01:00;962.666666667
2015-12-21T19:59:59+01:00;935.666666667
2015-12-21T20:59:59+01:00;1001.0
2015-12-21T21:59:59+01:00;1051.5
2015-12-21T22:59:59+01:00;904.333333333
2015-12-21T23:59:59+01:00;814.666666667
2015-12-22T00:59:59+01:00;788.333333333
2015-12-22T01:59:59+01:00;719.666666667
2015-12-22T02:59:59+01:00;676.0
2015-12-22T03:59:59+01:00;631.5
2015-12-22T04:59:59+01:00;612.333333333
2015-12-22T05:59:59+01:00;620.166666667
2015-12-22T06:59:59+01:00;708.833333333
2015-12-22T07:59:59+01:00;795.166666667
2015-12-22T08:59:59+01:00;829.5
2015-12-22T09:59:59+01:00;822.5
2015-12-22T10:59:59+01:00;806.166666667
2015-12-22T11:59:59+01:00;828.666666667
2015-12-22T12:59:59+01:00;827.333333333
2015-12-22T13:59:59+01:00;825.0
2015-12-22T14:59:59+01:00;823.833333333
2015-12-22T15:59:59+01:00;807.5
2015-12-22T16:59:59+01:00;800.0
2015-12-22T17:59:59+01:00;899.0
2015-12-22T18:59:59+01:00;916.166666667
2015-12-22T19:59:59+01:00;936.0
2015-12-22T20:59:59+01:00;1069.33333333
2015-12-22T21:59:59+01:00;1116.5
2015-12-22T22:59:59+01:00;940.166666667
2015-12-22T23:59:59+01:00;834.166666667
2015-12-23T00:59:59+01:00;808.166666667
2015-12-23T01:59:59+01:00;776.833333333
2015-12-23T02:59:59+01:00;750.0
2015-12-23T03:59:59+01:00;730.666666667
2015-12-23T04:59:59+01:00;696.833333333
2015-12-23T05:59:59+01:00;677.166666667
2015-12-23T06:59:59+01:00;735.5
2015-12-23T07:59:59+01:00;838.166666667
2015-12-23T08:59:59+01:00;920.166666667
2015-12-23T09:59:59+01:00;910.833333333
2015-12-23T10:59:59+01:00;826.166666667
2015-12-23T11:59:59+01:00;781.5
2015-12-23T12:59:59+01:00;735.666666667
2015-12-23T13:59:59+01:00;764.0
2015-12-23T14:59:59+01:00;784.333333333
2015-12-23T15:59:59+01:00;798.333333333
2015-12-23T16:59:59+01:00;805.0
2015-12-23T17:59:59+01:00;930.166666667
2015-12-23T18:59:59+01:00;964.833333333
2015-12-23T19:59:59+01:00;980.333333333
2015-12-23T20:59:59+01:00;1150.83333333
2015-12-23T21:59:59+01:00;1283.5
2015-12-23T22:59:59+01:00;1024.16666667
2015-12-23T23:59:59+01:00;927.0
2015-12-24T00:59:59+01:00;838.833333333
2015-12-24T01:59:59+01:00;774.833333333
2015-12-24T02:59:59+01:00;789.333333333
2015-12-24T03:59:59+01:00;800.833333333
2015-12-24T04:59:59+01:00;775.833333333
2015-12-24T05:59:59+01:00;738.666666667
2015-12-24T06:59:59+01:00;784.666666667
2015-12-24T07:59:59+01:00;862.166666667
2015-12-24T08:59:59+01:00;949.833333333
2015-12-24T09:59:59+01:00;987.833333333
2015-12-24T10:59:59+01:00;922.0
2015-12-24T11:59:59+01:00;878.166666667
2015-12-24T12:59:59+01:00;812.0
2015-12-24T13:59:59+01:00;807.666666667
2015-12-24T14:59:59+01:00;838.333333333
2015-12-24T15:59:59+01:00;872.166666667
2015-12-24T16:59:59+01:00;930.666666667
2015-12-24T17:59:59+01:00;982.5
2015-12-24T18:59:59+01:00;1011.83333333
2015-12-24T19:59:59+01:00;1000.0
2015-12-24T20:59:59+01:00;1124.33333333
2015-12-24T21:59:59+01:00;1241.83333333
2015-12-24T22:59:59+01:00;1135.0
2015-12-24T23:59:59+01:00;987.5
2015-12-25T00:59:59+01:00;909.833333333
2015-12-25T01:59:59+01:00;830.5
2015-12-25T02:59:59+01:00;813.666666667
2015-12-25T03:59:59+01:00;788.666666667
2015-12-25T04:59:59+01:00;790.333333333
2015-12-25T05:59:59+01:00;760.166666667
2015-12-25T06:59:59+01:00;754.833333333
2015-12-25T07:59:59+01:00;767.166666667
2015-12-25T08:59:59+01:00;820.0
2015-12-25T09:59:59+01:00;871.666666667
2015-12-25T10:59:59+01:00;954.5
2015-12-25T11:59:59+01:00;909.0
2015-12-25T12:59:59+01:00;843.166666667
2015-12-25T13:59:59+01:00;789.5
2015-12-25T14:59:59+01:00;803.666666667
2015-12-25T15:59:59+01:00;838.833333333
2015-12-25T16:59:59+01:00;891.0
2015-12-25T17:59:59+01:00;946.5
2015-12-25T18:59:59+01:00;948.5
2015-12-25T19:59:59+01:00;919.166666667
2015-12-25T20:59:59+01:00;1060.0
2015-12-25T21:59:59+01:00;1152.33333333
2015-12-25T22:59:59+01:00;1037.0
2015-12-25T23:59:59+01:00;937.666666667
2015-12-26T00:59:59+01:00;801.666666667
2015-12-26T01:59:59+01:00;752.333333333
2015-12-26T02:59:59+01:00;690.0
2015-12-26T03:59:59+01:00;728.166666667
2015-12-26T04:59:59+01:00;748.166666667
2015-12-26T05:59:59+01:00;730.5
2015-12-26T06:59:59+01:00;711.5
2015-12-26T07:59:59+01:00;768.166666667
2015-12-26T08:59:59+01:00;843.333333333
2015-12-26T09:59:59+01:00;882.166666667
2015-12-26T10:59:59+01:00;953.666666667
2015-12-26T11:59:59+01:00;1004.16666667
2015-12-26T12:59:59+01:00;906.5
2015-12-26T13:59:59+01:00;830.333333333
2015-12-26T14:59:59+01:00;827.666666667
2015-12-26T15:59:59+01:00;874.0
2015-12-26T16:59:59+01:00;961.5
2015-12-26T17:59:59+01:00;1098.0
2015-12-26T18:59:59+01:00;1094.33333333
2015-12-26T19:59:59+01:00;1054.16666667
2015-12-26T20:59:59+01:00;1160.66666667
2015-12-26T21:59:59+01:00;1213.16666667
2015-12-26T22:59:59+01:00;1061.16666667
2015-12-26T23:59:59+01:00;954.833333333
2015-12-27T00:59:59+01:00;851.833333333
2015-12-27T01:59:59+01:00;745.833333333
2015-12-27T02:59:59+01:00;687.0
2015-12-27T03:59:59+01:00;704.5
2015-12-27T04:59:59+01:00;737.0
2015-12-27T05:59:59+01:00;734.5
2015-12-27T06:59:59+01:00;751.0
2015-12-27T07:59:59+01:00;787.5
2015-12-27T08:59:59+01:00;844.666666667
2015-12-27T09:59:59+01:00;919.333333333
2015-12-27T10:59:59+01:00;951.166666667
2015-12-27T11:59:59+01:00;1013.5
2015-12-27T12:59:59+01:00;932.666666667
2015-12-27T13:59:59+01:00;787.333333333
2015-12-27T14:59:59+01:00;746.666666667
2015-12-27T15:59:59+01:00;757.0
2015-12-27T16:59:59+01:00;897.333333333
2015-12-27T17:59:59+01:00;1100.16666667
2015-12-27T18:59:59+01:00;1169.5
2015-12-27T19:59:59+01:00;1107.16666667
2015-12-27T20:59:59+01:00;1185.0
2015-12-27T21:59:59+01:00;1260.16666667
2015-12-27T22:59:59+01:00;1103.16666667
2015-12-27T23:59:59+01:00;1021.83333333
2015-12-28T00:59:59+01:00;959.5
2015-12-28T01:59:59+01:00;795.166666667
2015-12-28T02:59:59+01:00;747.333333333
2015-12-28T03:59:59+01:00;756.666666667
2015-12-28T04:59:59+01:00;760.166666667
2015-12-28T05:59:59+01:00;788.833333333
2015-12-28T06:59:59+01:00;858.666666667
2015-12-28T07:59:59+01:00;909.0
2015-12-28T08:59:59+01:00;980.5
2015-12-28T09:59:59+01:00;1019.33333333
2015-12-28T10:59:59+01:00;1026.5
2015-12-28T11:59:59+01:00;1048.33333333
2015-12-28T12:59:59+01:00;1063.5
2015-12-28T13:59:59+01:00;988.833333333
2015-12-28T14:59:59+01:00;966.166666667
2015-12-28T15:59:59+01:00;997.166666667
2015-12-28T16:59:59+01:00;1048.16666667
2015-12-28T17:59:59+01:00;1205.0
2015-12-28T18:59:59+01:00;1262.0
2015-12-28T19:59:59+01:00;1236.33333333
2015-12-28T20:59:59+01:00;1309.33333333
2015-12-28T21:59:59+01:00;1404.66666667
2015-12-28T22:59:59+01:00;1231.5
2015-12-28T23:59:59+01:00;1080.0
2015-12-29T00:59:59+01:00;1027.16666667
2015-12-29T01:59:59+01:00;921.166666667
2015-12-29T02:59:59+01:00;831.166666667
